,neighbors
822,"['32003004546' '32003005536' '32003005537' '32003005561' '32003005565'
 '32003005580' '32003005590' '32003005599']"
823,['32003005036' '32003005394' '32003005623' '32003005631' '32003005636']
824,"['32003005394' '32003005395' '32003005397' '32003005615' '32003005634'
 '32003005636']"
825,"['32003005036' '32003005390' '32003005393' '32003005614' '32003005615'
 '32003005620' '32003005636']"
826,"['32003005034' '32003005393' '32003005397' '32003005612' '32003005613'
 '32003005615' '32003005617' '32003005635']"
827,['32003005397' '32003005635' '32003007514']
828,"['32003005393' '32003005395' '32003005396' '32003005634' '32003005635'
 '32003007513' '32003007514']"
829,"['32003005029' '32003005036' '32003005333' '32003005425' '32003005569'
 '32003005570' '32003005571' '32003005576' '32003005621' '32003005622']"
830,"['32003005029' '32003005034' '32003005404' '32003005405' '32003005577'
 '32003005617' '32003005620']"
831,"['32003004525' '32003004531' '32003005029' '32003005403' '32003005405'
 '32003005577' '32003005578']"
832,"['32003004525' '32003004531' '32003005323' '32003005403' '32003005404'
 '32003005410' '32003005617']"
833,['32003004525' '32003005323' '32003005405' '32003005617']
834,"['32003005330' '32003005413' '32003005612' '32003005613' '32003005616'
 '32003005617']"
835,"['32003005323' '32003005324' '32003005412' '32003005417' '32003005616'
 '32003005617']"
836,['32003005324' '32003005413' '32003005616']
837,"['32003005400' '32003005430' '32003005566' '32003005567' '32003005569'
 '32003005571' '32003005622']"
838,['32003005425' '32003005566' '32003005571' '32003005572' '32003005573']
839,"['32003002444' '32003002489' '32003002904' '32003002907' '32003005501'
 '32003005506' '32003005531']"
840,"['32003002444' '32003002489' '32003002733' '32003002735' '32003005500'
 '32003005506' '32003005524' '32003005525' '32003005531']"
841,"['32003005503' '32003005635' '32003005641' '32003005642' '32003005643'
 '32003005649' '32003005651' '32003005906']"
842,"['32003002907' '32003005330' '32003005502' '32003005506' '32003005531'
 '32003005613' '32003005635' '32003005906']"
843,"['32003002733' '32003002734' '32003005505' '32003005513' '32003005515'
 '32003005523' '32003005524']"
844,"['32003002126' '32003002430' '32003002734' '32003005504' '32003005511'
 '32003005512' '32003005513']"
845,['32003002907' '32003005500' '32003005501' '32003005503' '32003005531']
846,['32003002430' '32003004513' '32003005505' '32003005512']
847,"['32003004513' '32003004522' '32003005505' '32003005511' '32003005513'
 '32003005521']"
848,"['32003005504' '32003005505' '32003005512' '32003005515' '32003005521'
 '32003005523']"
849,"['32003005326' '32003005504' '32003005513' '32003005521' '32003005522'
 '32003005523']"
850,"['32003004513' '32003004522' '32003004523' '32003005326' '32003005512'
 '32003005513' '32003005515' '32003005522']"
851,"['32003004522' '32003004523' '32003004525' '32003005323' '32003005324'
 '32003005326' '32003005515' '32003005521']"
852,"['32003005326' '32003005504' '32003005513' '32003005515' '32003005524'
 '32003005525']"
853,"['32003002733' '32003002734' '32003005326' '32003005501' '32003005504'
 '32003005523' '32003005525']"
854,"['32003005324' '32003005326' '32003005501' '32003005523' '32003005524'
 '32003005531']"
855,"['32003005324' '32003005326' '32003005330' '32003005500' '32003005501'
 '32003005503' '32003005506' '32003005525' '32003005616']"
856,"['32003004623' '32003005533' '32003005534' '32003005535' '32003006608'
 '32003006612']"
857,['32003004621' '32003004623' '32003005532' '32003005534' '32003005552']
858,"['32003005532' '32003005533' '32003005535' '32003005542' '32003005544'
 '32003005545' '32003005552']"
859,"['32003005532' '32003005534' '32003005541' '32003005542' '32003005544'
 '32003006612' '32003006685']"
860,"['32003004546' '32003004605' '32003004611' '32003005350' '32003005384'
 '32003005537' '32003005564' '32003005565']"
861,"['32003005056' '32003005384' '32003005536' '32003005561' '32003005565'
 '32003005571' '32003005597' '32003005903' '32003005904']"
862,['32003005535' '32003005542' '32003006612' '32003006685']
863,"['32003005534' '32003005535' '32003005541' '32003005543' '32003005544'
 '32003006685' '32003006686']"
864,['32003005542' '32003005544' '32003006686' '32003006705']
865,"['32003005534' '32003005535' '32003005542' '32003005543' '32003005545'
 '32003005552' '32003006705']"
866,"['32003005014' '32003005534' '32003005544' '32003005552' '32003005554'
 '32003005555' '32003005562' '32003005589' '32003006705' '32003006711']"
867,"['32003004621' '32003005533' '32003005534' '32003005544' '32003005545'
 '32003005553' '32003005554']"
868,['32003004614' '32003004621' '32003005552' '32003005554' '32003005555']
869,['32003005545' '32003005552' '32003005553' '32003005555']
870,"['32003004614' '32003004615' '32003004621' '32003005014' '32003005545'
 '32003005553' '32003005554' '32003005562']"
871,"['32003005566' '32003005568' '32003005573' '32003005574' '32003005591'
 '32003005593' '32003005604']"
872,"['32003005384' '32003005537' '32003005599' '32003005903' '32003005904'
 '32003005905']"
873,"['32003004605' '32003004615' '32003005014' '32003005047' '32003005350'
 '32003005356' '32003005545' '32003005555' '32003005564' '32003005589']"
874,['32003005571' '32003005580' '32003005599' '32003005904' '32003005905']
875,"['32003004605' '32003004611' '32003005350' '32003005536' '32003005562'
 '32003005565']"
876,"['32003005047' '32003005350' '32003005356' '32003005384' '32003005536'
 '32003005537' '32003005564' '32003005596' '32003005597']"
877,"['32003005425' '32003005430' '32003005560' '32003005567' '32003005568'
 '32003005572' '32003005573']"
878,['32003005425' '32003005566' '32003005568' '32003005569']
879,"['32003005560' '32003005566' '32003005567' '32003005569' '32003005593'
 '32003005604']"
880,"['32003005400' '32003005425' '32003005567' '32003005568' '32003005604'
 '32003005622' '32003005623' '32003005624']"
881,['32003005332' '32003005333' '32003005400' '32003005571' '32003005580']
882,"['32003005056' '32003005333' '32003005400' '32003005425' '32003005430'
 '32003005537' '32003005563' '32003005570' '32003005572' '32003005580'
 '32003005599' '32003005903' '32003005904']"
883,"['32003005056' '32003005430' '32003005566' '32003005571' '32003005573'
 '32003005574' '32003005597' '32003005598']"
884,"['32003005430' '32003005560' '32003005566' '32003005572' '32003005574'
 '32003005598']"
885,"['32003005372' '32003005560' '32003005572' '32003005573' '32003005575'
 '32003005591' '32003005598']"
886,"['32003005372' '32003005574' '32003005581' '32003005586' '32003005587'
 '32003005598']"
887,"['32003005029' '32003005332' '32003005333' '32003005400' '32003005577'
 '32003005578' '32003005579']"
888,"['32003005029' '32003005403' '32003005404' '32003005576' '32003005578'
 '32003005579']"
889,['32003004531' '32003005404' '32003005576' '32003005577' '32003005579']
890,"['32003004531' '32003004541' '32003005332' '32003005333' '32003005576'
 '32003005577' '32003005578']"
891,"['32003004069' '32003004543' '32003004546' '32003005003' '32003005332'
 '32003005333' '32003005384' '32003005563' '32003005570' '32003005571'
 '32003005590' '32003005599']"
892,"['32003005372' '32003005575' '32003005582' '32003005583' '32003005586'
 '32003005587' '32003005598']"
893,"['32003005581' '32003005583' '32003005586' '32003005587' '32003005588'
 '32003005589']"
894,"['32003005581' '32003005582' '32003005584' '32003005586' '32003005588'
 '32003005589' '32003007501' '32003007503']"
895,"['32003005372' '32003005583' '32003005585' '32003005586' '32003007503'
 '32003007509']"
896,"['32003005372' '32003005584' '32003005586' '32003005591' '32003005592'
 '32003007509']"
897,"['32003005372' '32003005575' '32003005581' '32003005582' '32003005583'
 '32003005584' '32003005585']"
898,"['32003005047' '32003005575' '32003005581' '32003005582' '32003005589'
 '32003005596' '32003005598']"
899,"['32003001643' '32003005582' '32003005583' '32003005589' '32003006710'
 '32003007501' '32003007502' '32003007503']"
900,"['32003005014' '32003005047' '32003005356' '32003005545' '32003005562'
 '32003005582' '32003005583' '32003005587' '32003005588' '32003006710'
 '32003006711']"
901,['32003005384' '32003005580' '32003005599']
902,"['32003005372' '32003005560' '32003005574' '32003005585' '32003005592'
 '32003005593' '32003005594' '32003007509']"
903,"['32003005585' '32003005591' '32003005593' '32003005594' '32003005595'
 '32003007312' '32003007507' '32003007509' '32003007512']"
904,"['32003005560' '32003005568' '32003005591' '32003005592' '32003005594'
 '32003005604']"
905,"['32003005591' '32003005592' '32003005593' '32003005595' '32003005601'
 '32003005603' '32003005604']"
906,"['32003005592' '32003005594' '32003005601' '32003007097' '32003007507'
 '32003007512']"
907,"['32003005047' '32003005356' '32003005565' '32003005587' '32003005597'
 '32003005598']"
908,"['32003005056' '32003005537' '32003005565' '32003005572' '32003005596'
 '32003005598']"
909,"['32003005572' '32003005573' '32003005574' '32003005575' '32003005581'
 '32003005587' '32003005596' '32003005597']"
910,"['32003005384' '32003005561' '32003005563' '32003005571' '32003005580'
 '32003005590' '32003005904' '32003005905']"
911,"['32003005594' '32003005595' '32003005603' '32003005604' '32003007049'
 '32003007097' '32003007512']"
912,"['32003005594' '32003005601' '32003005604' '32003005624' '32003005625'
 '32003007047' '32003007049' '32003007097' '32003007530' '32003007532']"
913,"['32003005560' '32003005568' '32003005569' '32003005593' '32003005594'
 '32003005601' '32003005603' '32003005623' '32003005624' '32003005625']"
914,['32003005395' '32003005412' '32003005613' '32003005617']
915,"['32003005330' '32003005395' '32003005412' '32003005503' '32003005612'
 '32003005617' '32003005635']"
916,['32003005034' '32003005036' '32003005394' '32003005615' '32003005620']
917,['32003005034' '32003005393' '32003005394' '32003005395' '32003005614']
918,"['32003005324' '32003005330' '32003005412' '32003005413' '32003005417'
 '32003005531']"
919,"['32003005034' '32003005323' '32003005324' '32003005395' '32003005403'
 '32003005405' '32003005410' '32003005412' '32003005413' '32003005612'
 '32003005613']"
920,"['32003005029' '32003005034' '32003005036' '32003005394' '32003005403'
 '32003005614' '32003005621']"
921,['32003005029' '32003005036' '32003005400' '32003005620']
922,['32003005036' '32003005400' '32003005425' '32003005569' '32003005623']
923,"['32003005036' '32003005390' '32003005569' '32003005604' '32003005622'
 '32003005624' '32003005631']"
924,"['32003005569' '32003005603' '32003005604' '32003005623' '32003005625'
 '32003005631' '32003005632']"
925,"['32003005603' '32003005604' '32003005624' '32003005631' '32003005632'
 '32003007332' '32003007530' '32003007532']"
926,"['32003005390' '32003005623' '32003005624' '32003005625' '32003005632'
 '32003005633' '32003005634' '32003005636' '32003007513']"
927,"['32003005624' '32003005625' '32003005631' '32003005633' '32003007332'
 '32003007531' '32003007532']"
928,"['32003005631' '32003005632' '32003005634' '32003007332' '32003007513'
 '32003007525' '32003007531']"
929,"['32003005393' '32003005397' '32003005631' '32003005633' '32003005636'
 '32003007513']"
930,"['32003005395' '32003005396' '32003005397' '32003005502' '32003005503'
 '32003005613' '32003005642' '32003007514']"
931,['32003005390' '32003005393' '32003005394' '32003005631' '32003005634']
932,"['32003005502' '32003005642' '32003005643' '32003007500' '32003007527'
 '32003007528']"
933,"['32003005502' '32003005635' '32003005641' '32003007514' '32003007515'
 '32003007521' '32003007522' '32003007526' '32003007527' '32003007528']"
934,"['32003005502' '32003005641' '32003005644' '32003005651' '32003005654'
 '32003007500']"
935,['32003005643' '32003005654' '32003007500']
936,['32003005502' '32003005650' '32003005651' '32003005655' '32003005906']
937,['32003005649' '32003005651' '32003005655']
938,"['32003005502' '32003005643' '32003005649' '32003005650' '32003005654'
 '32003005655' '32003007366']"
939,['32003005655' '32003005906' '32003007533' '32003007534' '32003007536']
940,['32003005654' '32003007366' '32003007724' '32003007726']
941,"['32003005643' '32003005644' '32003005651' '32003005653' '32003007366'
 '32003007500' '32003007726']"
942,"['32003005649' '32003005650' '32003005651' '32003005652' '32003005906'
 '32003007366' '32003007430' '32003007536']"
943,['32003005537' '32003005561' '32003005571' '32003005904']
944,"['32003005537' '32003005561' '32003005563' '32003005571' '32003005599'
 '32003005903' '32003005905']"
945,['32003005561' '32003005563' '32003005599' '32003005904']
946,"['32003002907' '32003005502' '32003005503' '32003005649' '32003005652'
 '32003005655' '32003007534']"
947,"['32003001634' '32003001642' '32003006066' '32003006424' '32003006706'
 '32003006710']"
948,"['32003001602' '32003001605' '32003001611' '32003001613' '32003006109'
 '32003006440' '32003006672' '32003006674' '32003006675' '32003006694'
 '32003006709']"
949,"['32003001621' '32003001631' '32003006431' '32003006440' '32003006691'
 '32003006692' '32003006704']"
950,['32003001634' '32003006040' '32003006424' '32003006434' '32003006706']
951,['32003006057' '32003006440' '32003006674' '32003006675' '32003006681']
952,"['32003003784' '32003003791' '32003003826' '32003006606' '32003006607'
 '32003006612' '32003006622']"
953,"['32003006040' '32003006066' '32003006431' '32003006434' '32003006684'
 '32003006685' '32003006686' '32003006691' '32003006705' '32003006706']"
954,"['32003001631' '32003001633' '32003006062' '32003006424' '32003006434'
 '32003006691' '32003006692']"
955,"['32003001631' '32003001633' '32003001634' '32003006066' '32003006424'
 '32003006431' '32003006691']"
956,"['32003001611' '32003001613' '32003001615' '32003006057' '32003006062'
 '32003006109' '32003006675' '32003006681' '32003006683' '32003006692'
 '32003006704']"
957,"['32003001601' '32003001603' '32003006470' '32003006471' '32003006545'
 '32003006703' '32003006730']"
958,"['32003001340' '32003001668' '32003001669' '32003006492' '32003006494'
 '32003006544' '32003006609' '32003006712' '32003006721']"
