,neighbors
826,"['17031007031' '17031007033' '17031007034' '17031007037' '17031007046'
 '17031010006' '17031010015' '17031010025' '17031010034']"
827,"['17031007032' '17031007037' '17031007039' '17031007040' '17031008004'
 '17031008005' '17031008027']"
828,"['17031007032' '17031007033' '17031007034' '17031007035' '17031007036'
 '17031007040' '17031010015']"
829,"['17031007039' '17031007041' '17031007042' '17031007045' '17031008012'
 '17031008027' '17031008034' '17031010013' '17031010015']"
830,['17031007036' '17031007038' '17031007040' '17031007041' '17031008027']
831,['17031007036' '17031007037' '17031007039' '17031007041' '17031010015']
832,['17031007038' '17031007039' '17031007040' '17031007042' '17031010015']
833,"['17031007038' '17031007041' '17031007043' '17031007044' '17031007045'
 '17031010015']"
834,['17031007042' '17031007044' '17031010015' '17031010021']
835,['17031007042' '17031007043' '17031007045' '17031010021']
836,['17031007038' '17031007042' '17031007044' '17031010013' '17031010021']
837,['17031007031' '17031007035' '17031010034']
838,['17031005002' '17031005012' '17031005030' '17031008002']
839,"['17031005010' '17031005012' '17031005030' '17031007001' '17031008001'
 '17031008013' '17031008021' '17031008042']"
840,['17031008005' '17031008008' '17031008012' '17031008027' '17031008056']
841,"['17031007032' '17031007036' '17031008005' '17031008017' '17031008019'
 '17031008050']"
842,"['17031007036' '17031008003' '17031008004' '17031008008' '17031008019'
 '17031008027']"
843,"['17031005012' '17031008011' '17031008029' '17031008030' '17031008037'
 '17031008055']"
844,['17031007015' '17031007023' '17031007026' '17031008036']
845,"['17031008003' '17031008005' '17031008012' '17031008019' '17031008051'
 '17031008052' '17031008056']"
846,"['17031007015' '17031008013' '17031008020' '17031008024' '17031008028'
 '17031008036' '17031008053']"
847,"['17031008014' '17031008025' '17031008035' '17031008037' '17031008038'
 '17031008041' '17031008048' '17031008052']"
848,"['17031005012' '17031008006' '17031008013' '17031008024' '17031008030'
 '17031008049']"
849,"['17031007038' '17031008003' '17031008008' '17031008027' '17031008033'
 '17031008034' '17031008035' '17031008056']"
850,"['17031005012' '17031008002' '17031008009' '17031008011' '17031008020'
 '17031008021' '17031008024' '17031008053']"
851,"['17031008010' '17031008018' '17031008040' '17031008041' '17031008044'
 '17031008045' '17031008048' '17031008054']"
852,"['17031008023' '17031008025' '17031008031' '17031008033' '17031008038'
 '17031009024' '17031009025' '17031009036' '17031009048']"
853,['17031008026' '17031008043' '17031008044' '17031008054' '17031008055']
854,"['17031007031' '17031007032' '17031007033' '17031008004' '17031008046'
 '17031008050']"
855,['17031008014' '17031008045' '17031008054']
856,['17031008004' '17031008005' '17031008008' '17031008050' '17031008051']
857,['17031008009' '17031008013' '17031008021' '17031008028' '17031008042']
858,['17031008002' '17031008013' '17031008020' '17031008042']
859,['17031008033' '17031008034' '17031008039' '17031008047' '17031009024']
860,['17031008015' '17031008033' '17031008038']
861,"['17031008009' '17031008011' '17031008013' '17031008030' '17031008046'
 '17031008049' '17031008050' '17031008053']"
862,"['17031006003' '17031008010' '17031008015' '17031008031' '17031008038'
 '17031008040' '17031008041']"
863,"['17031005012' '17031006014' '17031006030' '17031006039' '17031008016'
 '17031008043' '17031008055']"
864,"['17031007036' '17031007038' '17031007039' '17031008003' '17031008005'
 '17031008012' '17031008034']"
865,"['17031007003' '17031007004' '17031007010' '17031007015' '17031008009'
 '17031008020' '17031008042']"
866,['17031008006' '17031008037' '17031008044' '17031008048' '17031008055']
867,"['17031008006' '17031008011' '17031008024' '17031008037' '17031008049'
 '17031008051' '17031008052']"
868,"['17031006003' '17031006013' '17031008015' '17031008025' '17031008040'
 '17031009048']"
869,"['17031008034' '17031008039' '17031009001' '17031009008' '17031009013'
 '17031010013']"
870,"['17031008012' '17031008015' '17031008022' '17031008023' '17031008034'
 '17031008035' '17031008038' '17031009024']"
871,"['17031007038' '17031008012' '17031008022' '17031008027' '17031008032'
 '17031008033' '17031008039' '17031010013']"
872,"['17031008010' '17031008012' '17031008033' '17031008038' '17031008052'
 '17031008056']"
873,['17031007015' '17031007026' '17031008007' '17031008009' '17031008053']
874,"['17031008006' '17031008010' '17031008029' '17031008030' '17031008048'
 '17031008052']"
875,"['17031008010' '17031008015' '17031008023' '17031008025' '17031008033'
 '17031008035' '17031008041']"
876,"['17031008022' '17031008032' '17031008034' '17031008047' '17031009013'
 '17031009024']"
877,"['17031006003' '17031008014' '17031008025' '17031008031' '17031008041'
 '17031008045']"
878,"['17031008010' '17031008014' '17031008025' '17031008038' '17031008040'
 '17031008048']"
879,"['17031007001' '17031007002' '17031007003' '17031008002' '17031008020'
 '17031008021' '17031008028']"
880,"['17031006014' '17031006042' '17031006046' '17031008016' '17031008026'
 '17031008054']"
881,"['17031008014' '17031008016' '17031008029' '17031008048' '17031008054'
 '17031008055']"
882,"['17031006003' '17031006034' '17031006036' '17031006042' '17031008014'
 '17031008018' '17031008040' '17031008054']"
883,"['17031007026' '17031007027' '17031007029' '17031007031' '17031008017'
 '17031008024' '17031008049' '17031008050' '17031008053']"
884,['17031008022' '17031008039' '17031009024']
885,"['17031008010' '17031008014' '17031008029' '17031008037' '17031008041'
 '17031008044' '17031008054']"
886,"['17031008011' '17031008024' '17031008030' '17031008046' '17031008050'
 '17031008051']"
887,"['17031008004' '17031008017' '17031008019' '17031008024' '17031008046'
 '17031008049' '17031008051']"
888,"['17031008008' '17031008019' '17031008030' '17031008049' '17031008050'
 '17031008052' '17031008056']"
889,"['17031008008' '17031008010' '17031008030' '17031008035' '17031008037'
 '17031008051' '17031008056']"
890,"['17031007026' '17031008009' '17031008013' '17031008024' '17031008036'
 '17031008046']"
891,"['17031006042' '17031006046' '17031008014' '17031008016' '17031008018'
 '17031008043' '17031008044' '17031008045' '17031008048']"
892,"['17031005012' '17031008006' '17031008016' '17031008026' '17031008029'
 '17031008044']"
893,"['17031008003' '17031008008' '17031008012' '17031008035' '17031008051'
 '17031008052']"
894,"['17031008032' '17031009005' '17031009008' '17031009013' '17031009014'
 '17031009022' '17031009040']"
895,"['17031009005' '17031009017' '17031009030' '17031009035' '17031009042'
 '17031021025']"
896,"['17031009015' '17031009026' '17031009028' '17031009033' '17031009037'
 '17031009041' '17031009045' '17031009046' '17031010013' '17031010016']"
897,"['17031009016' '17031009039' '17031009041' '17031009044' '17031009045'
 '17031034003']"
898,"['17031009001' '17031009002' '17031009014' '17031009017' '17031009029'
 '17031009035' '17031009040']"
899,['17031009019' '17031009039' '17031034003' '17031034026']
900,['17031009011' '17031009028' '17031009031' '17031034009']
901,"['17031008032' '17031009001' '17031009009' '17031009022' '17031009037'
 '17031009038' '17031009043' '17031010013']"
902,['17031009008' '17031009022' '17031009032' '17031009038']
903,"['17031009017' '17031009020' '17031009027' '17031009030' '17031034018'
 '17031034024']"
904,"['17031009007' '17031009016' '17031009018' '17031009028' '17031009045'
 '17031034009']"
905,['17031006013' '17031006031' '17031009023' '17031009048' '17031009049']
906,['17031008032' '17031008039' '17031009001' '17031009014' '17031009024']
907,"['17031009001' '17031009005' '17031009013' '17031009024' '17031009035'
 '17031009040' '17031009051']"
908,['17031009003' '17031009026' '17031009033' '17031010016']
909,"['17031009004' '17031009011' '17031009018' '17031009045' '17031034003'
 '17031034050']"
910,"['17031009002' '17031009005' '17031009010' '17031009029' '17031009030'
 '17031034018']"
911,"['17031009011' '17031009016' '17031034003' '17031034009' '17031034014'
 '17031034016' '17031034050']"
912,['17031009006' '17031009039' '17031034006' '17031034026']
913,"['17031009010' '17031009021' '17031009027' '17031009030' '17031021023'
 '17031021025']"
914,['17031009020' '17031009027' '17031021023' '17031034034' '17031034046']
915,['17031009001' '17031009008' '17031009009' '17031009032' '17031009040']
916,"['17031009012' '17031009025' '17031009042' '17031009047' '17031009048'
 '17031009049' '17031009050']"
917,"['17031008015' '17031008022' '17031008033' '17031008039' '17031008047'
 '17031009013' '17031009014' '17031009035' '17031009036' '17031009042'
 '17031009047' '17031009051']"
918,['17031008015' '17031009023' '17031009036' '17031009047' '17031009048']
919,['17031009003' '17031009015' '17031009033' '17031009041']
920,"['17031009010' '17031009020' '17031009021' '17031034020' '17031034024'
 '17031034034' '17031034045']"
921,"['17031009003' '17031009007' '17031009011' '17031009031' '17031009045'
 '17031009046']"
922,"['17031009005' '17031009017' '17031009032' '17031009034' '17031009040'
 '17031034018' '17031034039']"
923,"['17031009002' '17031009010' '17031009017' '17031009020' '17031021023'
 '17031021025']"
924,"['17031009007' '17031009028' '17031009043' '17031009046' '17031034009'
 '17031034038' '17031034053']"
925,"['17031009009' '17031009022' '17031009029' '17031009034' '17031009038'
 '17031009040']"
926,['17031009003' '17031009015' '17031009026']
927,"['17031009029' '17031009032' '17031009038' '17031009043' '17031034018'
 '17031034028' '17031034038' '17031034039']"
928,"['17031009002' '17031009005' '17031009014' '17031009024' '17031009042'
 '17031009051']"
929,['17031008015' '17031009024' '17031009025' '17031009047']
930,"['17031009003' '17031009008' '17031009038' '17031009043' '17031009046'
 '17031010013']"
931,"['17031009008' '17031009009' '17031009032' '17031009034' '17031009037'
 '17031009043']"
932,"['17031009004' '17031009006' '17031009019' '17031009044' '17031034003'
 '17031034006']"
933,"['17031009001' '17031009005' '17031009014' '17031009022' '17031009029'
 '17031009032']"
934,['17031009003' '17031009004' '17031009026' '17031009044' '17031009045']
935,"['17031009002' '17031009023' '17031009024' '17031009035' '17031009047'
 '17031009050' '17031009051' '17031021025' '17031021045']"
936,"['17031009008' '17031009031' '17031009034' '17031009037' '17031009038'
 '17031009046' '17031034028' '17031034038']"
937,['17031009004' '17031009039' '17031009041']
938,"['17031009003' '17031009004' '17031009011' '17031009016' '17031009028'
 '17031009041']"
939,['17031009003' '17031009028' '17031009031' '17031009037' '17031009043']
940,"['17031009023' '17031009024' '17031009025' '17031009036' '17031009042'
 '17031009050']"
941,"['17031006013' '17031008015' '17031008031' '17031009012' '17031009023'
 '17031009025' '17031009049']"
942,"['17031006029' '17031006031' '17031009012' '17031009023' '17031009048'
 '17031009050' '17031021031' '17031021044']"
943,"['17031009023' '17031009042' '17031009047' '17031009049' '17031021044'
 '17031021045']"
944,['17031009014' '17031009024' '17031009035' '17031009042']
945,['17031010007' '17031010008' '17031010026' '17031010036']
946,['17031010003' '17031010005' '17031010016' '17031010024']
947,['17031010002' '17031010016' '17031010024']
948,"['17031007018' '17031007022' '17031007025' '17031010008' '17031010018'
 '17031010026' '17031010027' '17031ZZZZZZ']"
949,['17031010002' '17031010016' '17031010017' '17031010024']
950,"['17031007035' '17031010007' '17031010015' '17031010021' '17031010025'
 '17031010036']"
951,"['17031010001' '17031010006' '17031010013' '17031010021' '17031010025'
 '17031010026' '17031010031' '17031010033' '17031010036']"
952,"['17031010001' '17031010004' '17031010018' '17031010026' '17031010027'
 '17031010034' '17031010036']"
953,['17031010013' '17031010016' '17031010017' '17031010024']
954,"['17031010012' '17031010014' '17031010019' '17031010028' '17031010032'
 '17031010035']"
955,"['17031010012' '17031010023' '17031010028' '17031010029' '17031010030'
 '17031010031' '17031010033']"
956,['17031010010' '17031010011' '17031010014' '17031010023' '17031010028']
957,"['17031007038' '17031007045' '17031008032' '17031008034' '17031009003'
 '17031009008' '17031009037' '17031010007' '17031010009' '17031010016'
 '17031010021' '17031010024' '17031010033']"
958,"['17031010010' '17031010012' '17031010023' '17031010024' '17031010033'
 '17031010035']"
959,"['17031007035' '17031007037' '17031007038' '17031007040' '17031007041'
 '17031007042' '17031007043' '17031010006' '17031010021']"
960,"['17031009003' '17031009015' '17031010002' '17031010003' '17031010005'
 '17031010009' '17031010013' '17031010017']"
961,['17031010005' '17031010009' '17031010016' '17031010024']
962,['17031007031' '17031010004' '17031010008' '17031010027' '17031010034']
963,['17031010010' '17031010020' '17031010032' '17031010035']
964,['17031010019' '17031010022' '17031010029' '17031010032']
965,"['17031007043' '17031007044' '17031007045' '17031010006' '17031010007'
 '17031010013' '17031010015']"
966,['17031010020' '17031010026' '17031010029' '17031010031']
967,['17031010011' '17031010012' '17031010014' '17031010033']
968,"['17031010002' '17031010003' '17031010005' '17031010009' '17031010013'
 '17031010014' '17031010017' '17031010033' '17031010035']"
969,['17031007035' '17031010006' '17031010007' '17031010034' '17031010036']
970,"['17031010001' '17031010004' '17031010007' '17031010008' '17031010022'
 '17031010029' '17031010031']"
971,"['17031007025' '17031007028' '17031007030' '17031007031' '17031010004'
 '17031010008' '17031010018']"
972,"['17031010010' '17031010011' '17031010012' '17031010029' '17031010030'
 '17031010032']"
973,"['17031010011' '17031010020' '17031010022' '17031010026' '17031010028'
 '17031010030' '17031010031' '17031010032']"
974,['17031010011' '17031010028' '17031010029' '17031010031']
975,"['17031010007' '17031010011' '17031010022' '17031010026' '17031010029'
 '17031010030' '17031010033']"
976,['17031010010' '17031010019' '17031010020' '17031010028' '17031010029']
977,"['17031010007' '17031010011' '17031010013' '17031010014' '17031010023'
 '17031010024' '17031010031']"
978,"['17031007031' '17031007035' '17031007046' '17031010008' '17031010018'
 '17031010025' '17031010036']"
979,['17031010010' '17031010014' '17031010019' '17031010024']
980,"['17031010001' '17031010006' '17031010007' '17031010008' '17031010025'
 '17031010034']"
981,"['17031011004' '17031011009' '17031011010' '17031012009' '17031025002'
 '17031025007' '17031025028' '17031025032']"
982,['17031011007' '17031011033' '17031025027']
983,"['17031011010' '17031011033' '17031011037' '17031011038' '17031025012'
 '17031025017' '17031025023']"
984,"['17031011001' '17031011005' '17031011008' '17031011009' '17031011010'
 '17031011015' '17031011016' '17031011022']"
985,"['17031011004' '17031011008' '17031011016' '17031011017' '17031011019'
 '17031011022' '17031011026']"
986,['17031011007' '17031011033' '17031025017' '17031025029']
987,"['17031011002' '17031011006' '17031011033' '17031025003' '17031025004'
 '17031025025' '17031025027' '17031025029']"
